id,customer_id,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,gender,senior_citizen,partner,dependents,multiple_lines,target
1484,6416-YJTTB,2019-03-01,,Month-to-month,Yes,Bank transfer (automatic),79.5,795.65,Fiber optic,Yes,No,Yes,No,No,No,Male,0,No,No,No,0
1485,2667-WYLWJ,2019-02-01,2019-10-01,One year,Yes,Mailed check,19.75,145.0,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,1
1486,4472-VESGY,2015-10-01,,Month-to-month,No,Bank transfer (automatic),98.15,4993.4,Fiber optic,Yes,Yes,Yes,No,No,Yes,Female,0,Yes,Yes,Yes,0
1487,3195-TQDZX,2019-11-01,,Month-to-month,Yes,Electronic check,20.25,61.45,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
1488,3128-YOVTD,2015-11-01,,Month-to-month,Yes,Bank transfer (automatic),79.15,4018.55,Fiber optic,Yes,Yes,No,No,No,No,Female,0,Yes,Yes,No,0
1489,0529-ONKER,2018-10-01,2020-01-01,Month-to-month,No,Electronic check,75.65,1146.65,Fiber optic,No,No,No,No,No,No,Male,1,No,No,Yes,1
1490,1728-CXQBE,2014-10-01,,Month-to-month,Yes,Electronic check,94.25,6081.4,Fiber optic,No,Yes,Yes,No,No,Yes,Male,1,Yes,No,Yes,0
1491,7041-TXQJH,2017-01-01,,Month-to-month,Yes,Credit card (automatic),40.2,1478.85,DSL,No,No,Yes,No,No,Yes,Female,0,No,No,No,0
1492,5014-GSOUQ,2019-01-01,,Two year,No,Mailed check,19.95,243.65,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
1493,5724-BIDBU,2016-01-01,,One year,Yes,Electronic check,55.35,2633.95,DSL,Yes,No,No,No,No,No,Male,0,Yes,No,Yes,0
1494,0481-SUMCB,2016-05-01,,One year,Yes,Bank transfer (automatic),102.15,4735.35,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,No,No,Yes,0
1495,1769-GRUIK,2018-08-01,,Month-to-month,Yes,Electronic check,71.1,1247.75,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
1496,5240-IJOQT,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,74.7,74.7,Fiber optic,No,No,No,No,No,No,Male,1,No,No,Yes,1
1497,8819-WFGGJ,2014-06-01,,Two year,Yes,Bank transfer (automatic),54.1,3794.5,DSL,Yes,No,Yes,No,Yes,Yes,Male,0,Yes,No,No,0
1498,7427-AUFPY,2015-08-01,,Two year,No,Credit card (automatic),19.65,1008.7,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
1499,2811-POVEX,2018-03-01,,Month-to-month,Yes,Bank transfer (automatic),88.45,2130.55,Fiber optic,No,Yes,Yes,No,No,Yes,Female,1,Yes,Yes,No,0
1500,1092-GANHU,2018-05-01,2019-10-01,Month-to-month,Yes,Electronic check,76.65,1313.55,Fiber optic,No,No,Yes,No,No,No,Male,0,No,No,No,1
1501,7898-PDWQE,2014-03-01,,Two year,No,Credit card (automatic),80.4,5727.15,DSL,Yes,Yes,Yes,Yes,No,Yes,Male,0,Yes,No,Yes,0
1502,9972-EWRJS,2014-07-01,,Two year,Yes,Bank transfer (automatic),19.25,1372.9,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
1503,9314-IJWSQ,2018-12-01,,Month-to-month,Yes,Electronic check,84.8,1203.9,Fiber optic,No,No,No,No,Yes,No,Female,0,Yes,Yes,Yes,0
1504,0661-XEYAN,2019-09-01,2019-10-01,Month-to-month,Yes,Mailed check,25.8,25.8,DSL,No,No,No,No,No,No,Female,1,No,No,No,1
1505,5799-JRCZO,2014-11-01,,Two year,No,Credit card (automatic),19.5,1215.1,Fiber optic,No,No,No,No,No,No,Female,0,No,Yes,No,0
1506,1921-KYSAY,2016-09-01,,One year,Yes,Electronic check,68.6,2877.05,DSL,No,No,Yes,Yes,No,Yes,Female,0,No,No,Yes,0
1507,6198-RTPMF,2018-09-01,,Month-to-month,No,Electronic check,92.6,1579.7,Fiber optic,No,No,No,No,Yes,Yes,Female,0,Yes,No,Yes,0
1508,2924-KHUVI,2015-06-01,,One year,Yes,Electronic check,100.55,5514.95,Fiber optic,Yes,No,No,No,Yes,Yes,Male,0,Yes,No,Yes,0
1509,1925-GMVBW,2019-09-01,,Month-to-month,No,Credit card (automatic),20.55,96.1,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
1510,7881-EVUAD,2019-10-01,2019-12-01,Month-to-month,Yes,Electronic check,42.6,72.4,DSL,Yes,Yes,No,No,No,Yes,Female,0,No,No,No,1
1511,6184-DYUOB,2019-11-01,,Month-to-month,Yes,Mailed check,19.6,55.25,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
1512,9207-ZPANB,2017-01-01,,One year,No,Electronic check,67.45,2443.3,DSL,Yes,Yes,Yes,Yes,No,No,Male,0,No,No,Yes,0
1513,5766-XQXMQ,2017-06-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),68.85,1970.5,DSL,Yes,Yes,Yes,No,No,Yes,Female,0,No,No,No,1
1514,9327-QSDED,2019-06-01,,Month-to-month,No,Mailed check,43.55,335.4,DSL,No,No,No,No,No,No,Male,0,No,No,No,0
1515,1656-DRSMG,2014-11-01,,Month-to-month,Yes,Credit card (automatic),109.85,7002.95,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
1516,3012-VFFMN,2019-07-01,,Month-to-month,No,Mailed check,20.65,158.95,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
1517,2984-AFWNC,2019-11-01,,Month-to-month,No,Electronic check,95.4,293.15,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,No,No,No,0
1518,0640-YJTPY,2014-02-01,,Two year,No,Bank transfer (automatic),21.0,1493.75,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
1519,8096-LOIST,2018-07-01,,Month-to-month,Yes,Electronic check,56.2,1093.4,DSL,No,No,No,No,No,Yes,Female,0,No,No,No,0
1520,9764-REAFF,2015-03-01,,Two year,No,Bank transfer (automatic),18.4,1057.85,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
1521,3703-VAVCL,2019-08-01,2019-10-01,Month-to-month,No,Credit card (automatic),90.0,190.05,Fiber optic,No,No,Yes,Yes,No,Yes,Male,0,Yes,Yes,No,1
1522,7107-UBYKY,2017-03-01,,Month-to-month,Yes,Electronic check,25.75,882.55,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
1523,4881-GQJTW,2018-12-01,,Month-to-month,No,Credit card (automatic),19.6,300.4,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
1524,8519-QJGJD,2018-10-01,2019-12-01,Month-to-month,No,Electronic check,75.35,1025.95,Fiber optic,No,No,Yes,No,No,No,Female,0,No,No,No,1
1525,7876-DNYAP,2014-05-01,,Two year,No,Credit card (automatic),19.8,1436.95,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
1526,7905-NJMXS,2019-07-01,,Month-to-month,No,Electronic check,64.2,475.0,DSL,Yes,Yes,No,Yes,No,No,Male,1,Yes,No,Yes,0
1527,2882-WDTBA,2014-05-01,,Two year,Yes,Bank transfer (automatic),75.75,5388.15,DSL,Yes,Yes,Yes,Yes,Yes,No,Male,0,Yes,Yes,No,0
1528,2091-GPPIQ,2014-02-01,,Two year,Yes,Electronic check,78.95,5730.15,DSL,No,Yes,No,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
1529,6326-MTTXK,2019-03-01,2019-11-01,Month-to-month,No,Electronic check,100.85,819.55,Fiber optic,No,Yes,No,No,Yes,Yes,Male,0,No,No,Yes,1
1530,5071-FBJFS,2019-10-01,,Month-to-month,No,Electronic check,50.3,217.1,DSL,Yes,No,No,No,No,No,Female,0,Yes,Yes,No,0
1531,2796-UUZZO,2014-11-01,,Month-to-month,Yes,Credit card (automatic),80.3,4896.35,Fiber optic,No,Yes,Yes,No,No,No,Male,0,Yes,Yes,No,0
1532,2429-AYKKO,2014-02-01,,Two year,No,Bank transfer (automatic),19.85,1434.1,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
1533,9798-OPFEM,2016-04-01,,Two year,Yes,Electronic check,21.1,937.1,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
1534,0330-IVZHA,2019-07-01,2019-12-01,Month-to-month,No,Electronic check,69.95,330.15,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,1
1535,3794-NFNCH,2017-08-01,,Month-to-month,Yes,Mailed check,50.0,1474.9,DSL,No,No,Yes,No,No,No,Male,0,Yes,No,No,0
1536,5193-QLVZB,2014-11-01,,Two year,Yes,Bank transfer (automatic),104.75,6536.5,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,No,No,Yes,0
1537,7114-AEOZE,2015-02-01,,Two year,No,Bank transfer (automatic),19.85,1128.1,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
1538,2886-KEFUM,2014-07-01,2019-10-01,One year,Yes,Electronic check,107.5,6873.75,Fiber optic,No,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,1
1539,5522-NYKPB,2018-01-01,,Month-to-month,No,Electronic check,85.9,2199.05,Fiber optic,No,No,No,Yes,Yes,No,Male,0,Yes,Yes,No,0
1540,4237-RLAQD,2019-10-01,2019-11-01,Month-to-month,Yes,Mailed check,45.85,45.85,DSL,No,No,No,No,No,No,Male,0,No,No,No,1
1541,9957-YODKZ,2019-08-01,,Month-to-month,Yes,Electronic check,80.8,457.1,Fiber optic,No,No,Yes,No,No,No,Male,1,Yes,No,Yes,0
1542,6518-KZXCB,2018-04-01,,Two year,No,Mailed check,25.25,566.5,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
1543,2245-ADZFJ,2017-07-01,,Two year,No,Bank transfer (automatic),80.55,2471.6,DSL,No,Yes,No,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
1544,7776-QGYJC,2016-11-01,,Month-to-month,Yes,Bank transfer (automatic),81.5,3107.3,Fiber optic,No,No,Yes,Yes,No,No,Female,0,Yes,Yes,No,0
1545,9313-QOLTZ,2017-12-01,,Month-to-month,No,Mailed check,20.9,518.3,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
1546,9651-GTSAQ,2015-08-01,2020-01-01,One year,Yes,Bank transfer (automatic),106.1,5769.75,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,No,1
1547,3186-BAXNB,2019-10-01,2019-11-01,Month-to-month,No,Electronic check,91.7,91.7,Fiber optic,No,Yes,No,Yes,Yes,No,Female,0,No,No,No,1
1548,4672-FOTSD,2019-02-01,,Month-to-month,Yes,Electronic check,67.25,832.3,DSL,Yes,Yes,No,Yes,No,No,Male,0,No,No,Yes,0
1549,0637-YLETY,2018-08-01,2019-12-01,Month-to-month,Yes,Credit card (automatic),95.6,1555.65,Fiber optic,No,Yes,Yes,No,No,Yes,Female,0,No,No,Yes,1
1550,9818-XQCUV,2019-12-01,,Month-to-month,No,Mailed check,20.35,45.3,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
1551,7338-ERIVA,2016-11-01,,One year,No,Bank transfer (automatic),45.05,1790.6,DSL,Yes,No,No,Yes,Yes,No,Male,0,No,Yes,No,0
1552,1157-BQCUW,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,74.95,74.95,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,1
1553,8259-NFJTV,2019-07-01,,Month-to-month,No,Mailed check,34.65,246.6,DSL,Yes,No,No,Yes,No,No,Female,0,Yes,Yes,No,0
1554,3223-DWFIO,2019-10-01,,Month-to-month,No,Electronic check,69.35,261.65,Fiber optic,No,No,No,No,No,No,Male,1,No,No,No,0
1555,2660-EMUBI,2018-12-01,2019-10-01,Month-to-month,Yes,Electronic check,95.35,898.35,Fiber optic,No,No,No,No,Yes,Yes,Male,1,No,No,Yes,1
1556,6968-GMKPR,2015-07-01,,Month-to-month,Yes,Electronic check,81.55,4509.5,Fiber optic,No,Yes,Yes,No,No,No,Female,0,No,No,No,0
1557,4751-ERMAN,2014-02-01,,Two year,Yes,Bank transfer (automatic),75.4,5480.25,DSL,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,No,0
1558,1436-ZMJAN,2019-04-01,,Month-to-month,Yes,Credit card (automatic),67.8,653.15,DSL,No,No,Yes,No,Yes,Yes,Female,0,Yes,No,No,0
1559,3292-PBZEJ,2019-03-01,,Month-to-month,Yes,Electronic check,111.4,1183.05,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,1,No,No,Yes,0
1560,0799-DDIHE,2018-11-01,,Month-to-month,No,Electronic check,46.3,639.45,DSL,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
1561,3070-FNFZQ,2018-03-01,,Two year,No,Bank transfer (automatic),20.4,478.75,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
1562,2812-SFXMJ,2020-01-01,,Month-to-month,No,Mailed check,20.05,20.05,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
1563,7675-OZCZG,2019-10-01,2020-01-01,Month-to-month,No,Electronic check,45.0,127.1,DSL,No,No,No,No,No,No,Female,1,No,No,No,1
1564,5014-WUQMG,2016-03-01,,One year,Yes,Electronic check,96.1,4391.45,Fiber optic,Yes,Yes,Yes,No,No,Yes,Male,0,Yes,Yes,No,0
1565,5312-TSZVC,2018-11-01,,One year,No,Mailed check,19.65,270.6,Fiber optic,No,No,No,No,No,No,Female,0,No,Yes,No,0
1566,2003-CKLOR,2014-05-01,2019-11-01,Month-to-month,No,Electronic check,99.5,6710.5,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,No,No,No,1
1567,0993-OSGPT,2014-06-01,,One year,Yes,Bank transfer (automatic),60.65,3975.9,DSL,No,Yes,Yes,Yes,No,No,Female,1,Yes,No,No,0
1568,9254-RBFON,2018-06-01,2019-11-01,One year,No,Bank transfer (automatic),98.6,1704.95,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,No,1
1569,1205-WNWPJ,2019-06-01,2020-01-01,Month-to-month,Yes,Mailed check,59.5,415.95,DSL,No,No,No,Yes,Yes,No,Female,0,No,No,No,1
1570,9391-EOYLI,2019-01-01,2020-01-01,Month-to-month,Yes,Electronic check,80.45,950.2,Fiber optic,No,No,No,No,No,Yes,Male,1,Yes,No,No,1
1571,7108-DGVUU,2018-05-01,,One year,No,Bank transfer (automatic),71.7,1497.05,DSL,No,Yes,Yes,No,No,Yes,Female,1,Yes,No,Yes,0
1572,2782-JEEBU,2018-05-01,,Month-to-month,Yes,Mailed check,36.0,780.15,DSL,No,Yes,No,Yes,No,No,Male,0,No,No,No,0
1573,5127-BZENZ,2015-06-01,,One year,No,Bank transfer (automatic),65.2,3512.15,DSL,Yes,No,No,No,Yes,No,Female,0,Yes,Yes,Yes,0
1574,2720-FVBQP,2019-08-01,,Month-to-month,Yes,Credit card (automatic),48.95,273.25,DSL,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
1575,9906-NHHVC,2014-09-01,,Two year,Yes,Bank transfer (automatic),53.5,3517.9,DSL,No,Yes,Yes,No,Yes,Yes,Female,1,No,No,No,0
1576,4522-XRWWI,2016-08-01,,One year,No,Credit card (automatic),80.45,3375.9,DSL,Yes,No,No,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
1577,3766-EJLFL,2014-06-01,,Two year,Yes,Bank transfer (automatic),109.05,7508.55,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
1578,5939-SXWHM,2016-02-01,,Two year,No,Bank transfer (automatic),26.3,1245.05,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
1579,8152-UOBNY,2015-12-01,,One year,Yes,Electronic check,106.8,5347.95,Fiber optic,No,Yes,No,Yes,Yes,Yes,Female,1,No,No,Yes,0
1580,7351-KYHQH,2019-07-01,,Month-to-month,Yes,Electronic check,64.95,493.65,DSL,No,Yes,Yes,No,Yes,No,Female,1,No,No,No,0
1581,7643-RCHXS,2014-11-01,,Two year,No,Electronic check,19.35,1263.85,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
1582,8246-SHFGA,2018-09-01,,Month-to-month,No,Credit card (automatic),21.1,385.55,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
1583,8387-MOJJT,2016-05-01,2019-11-01,Month-to-month,Yes,Credit card (automatic),77.95,3384.0,Fiber optic,No,No,No,No,Yes,No,Female,0,Yes,Yes,No,1
1584,0620-XEFWH,2019-10-01,,Month-to-month,No,Mailed check,18.85,84.2,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
1585,6485-QXWWE,2014-12-01,,Two year,No,Bank transfer (automatic),26.0,1638.7,Fiber optic,No,No,No,No,No,No,Female,0,No,Yes,Yes,0
1586,2761-OCIAX,2019-09-01,2019-11-01,Month-to-month,Yes,Electronic check,74.7,165.4,Fiber optic,No,Yes,No,No,No,No,Male,1,No,No,No,1
1587,7321-VGNKU,2019-12-01,,Month-to-month,Yes,Electronic check,70.35,120.25,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
1588,5327-CNLUQ,2016-02-01,,Two year,Yes,Bank transfer (automatic),96.9,4473.45,Fiber optic,Yes,Yes,Yes,No,Yes,No,Male,0,Yes,No,Yes,0
1589,7552-KEYGT,2017-11-01,,Two year,No,Bank transfer (automatic),19.55,520.55,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,0
1590,5816-JMLGY,2014-04-01,,Two year,Yes,Bank transfer (automatic),80.4,5717.85,DSL,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,No,0
1591,3068-OMWZA,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,88.8,88.8,Fiber optic,No,No,Yes,No,Yes,No,Male,1,No,No,Yes,1
1592,2927-QRRQV,2016-04-01,,One year,Yes,Electronic check,94.65,4312.5,Fiber optic,No,Yes,Yes,No,Yes,No,Male,0,Yes,No,Yes,0
1593,6032-KRXXO,2017-04-01,2019-10-01,Month-to-month,Yes,Electronic check,90.25,2755.35,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,No,1
1594,7459-RRWQZ,2018-09-01,2019-12-01,Month-to-month,Yes,Bank transfer (automatic),64.65,994.55,DSL,Yes,No,No,No,No,Yes,Female,0,No,No,Yes,1
1595,6265-SXWBU,2014-05-01,,One year,No,Credit card (automatic),95.75,6511.25,Fiber optic,No,Yes,Yes,No,Yes,No,Male,0,Yes,Yes,Yes,0
1596,7941-RCJOW,2014-09-01,,Two year,Yes,Credit card (automatic),19.55,1218.65,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
1597,6374-NTQLP,2014-02-01,,Two year,Yes,Credit card (automatic),104.1,7447.7,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Male,1,Yes,Yes,No,0
1598,4154-AQUGT,2018-12-01,2020-01-01,Month-to-month,Yes,Bank transfer (automatic),89.05,1169.35,Fiber optic,No,Yes,No,Yes,No,Yes,Male,1,Yes,No,No,1
1599,2387-KDZQY,2018-09-01,,One year,Yes,Mailed check,20.1,279.5,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
1600,3584-WKTTW,2015-11-01,,One year,Yes,Electronic check,111.55,5720.35,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
1601,3399-BMLVW,2015-11-01,,Two year,No,Credit card (automatic),60.5,3121.45,DSL,Yes,Yes,No,Yes,No,No,Male,0,Yes,Yes,No,0
1602,1971-DTCZB,2014-02-01,,Two year,Yes,Bank transfer (automatic),90.95,6468.6,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
1603,3092-IGHWF,2014-06-01,2020-01-01,One year,No,Electronic check,87.4,5918.8,Fiber optic,No,Yes,Yes,No,No,No,Male,0,Yes,Yes,Yes,1
1604,3374-PZLXD,2017-04-01,,Month-to-month,No,Mailed check,19.7,675.6,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
1605,3813-DHBBB,2014-07-01,,Two year,Yes,Bank transfer (automatic),50.95,3521.7,DSL,Yes,Yes,No,Yes,No,Yes,Male,0,Yes,No,No,0
1606,2812-REYAT,2016-01-01,,One year,Yes,Bank transfer (automatic),20.05,923.1,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
1607,6518-PPLMZ,2015-09-01,,Two year,Yes,Mailed check,19.4,1110.35,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
1608,4939-KYYPY,2017-11-01,,Month-to-month,No,Electronic check,59.45,1611.65,DSL,No,No,Yes,Yes,No,No,Male,0,No,No,Yes,0
1609,8017-LXHFA,2018-02-01,2020-01-01,Month-to-month,Yes,Electronic check,94.75,2293.6,Fiber optic,No,Yes,No,No,Yes,Yes,Female,1,No,No,No,1
1610,5930-GBIWP,2014-05-01,,Two year,Yes,Credit card (automatic),81.5,5553.25,DSL,Yes,Yes,Yes,Yes,No,Yes,Male,0,No,No,Yes,0
1611,6022-KOUQO,2019-12-01,,Month-to-month,No,Bank transfer (automatic),29.05,44.75,DSL,No,No,No,Yes,No,No,Female,0,Yes,Yes,No,0
1612,6352-TWCAU,2017-01-01,2019-12-01,Month-to-month,Yes,Electronic check,86.45,3029.1,Fiber optic,No,No,No,No,Yes,No,Female,0,No,No,Yes,1
1613,2361-UPSND,2016-04-01,,One year,No,Mailed check,70.6,3231.05,DSL,Yes,Yes,No,Yes,No,Yes,Female,0,Yes,No,No,0
1614,6035-RIIOM,2015-08-01,,Two year,Yes,Bank transfer (automatic),97.2,5129.45,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,No,No,Yes,0
1615,2929-QNSRW,2015-05-01,2020-01-01,One year,Yes,Electronic check,98.25,5508.35,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,Yes,No,Yes,1
1616,1262-OPMFY,2019-02-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),75.75,655.9,Fiber optic,No,No,Yes,No,No,No,Female,0,Yes,No,No,1
1617,9504-DSHWM,2018-06-01,,Month-to-month,No,Bank transfer (automatic),59.2,1191.2,DSL,Yes,No,No,Yes,No,No,Male,0,No,No,Yes,0
1618,5035-BVCXS,2019-03-01,,Month-to-month,Yes,Mailed check,75.9,866.4,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,No,0
1619,6267-DCFFZ,2017-08-01,,Month-to-month,Yes,Electronic check,90.05,2627.2,Fiber optic,No,Yes,No,No,Yes,No,Female,1,Yes,No,Yes,0
1620,3533-UVMOM,2014-06-01,,Two year,No,Bank transfer (automatic),70.95,4741.45,DSL,Yes,Yes,Yes,No,No,Yes,Male,0,Yes,No,No,0
1621,2439-LYPMQ,2016-12-01,,Month-to-month,Yes,Electronic check,102.6,4009.2,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,0
1622,4248-QPAVC,2018-06-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),85.35,1463.45,Fiber optic,Yes,No,Yes,No,No,No,Female,1,Yes,No,Yes,1
1623,1899-VXWXM,2015-12-01,2019-12-01,One year,Yes,Credit card (automatic),106.1,5082.8,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,No,No,Yes,1
1624,1478-VPOAD,2020-01-01,,Month-to-month,No,Electronic check,43.8,43.8,DSL,No,No,No,No,No,No,Female,0,No,No,No,0
1625,9995-HOTOH,2014-11-01,,Two year,No,Electronic check,59.0,3707.6,DSL,Yes,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,No,0
1626,2988-PLAHS,2019-11-01,,One year,Yes,Electronic check,69.95,220.45,DSL,No,No,Yes,No,Yes,Yes,Female,0,No,No,No,0
1627,1371-OJCEK,2016-02-01,,One year,No,Bank transfer (automatic),24.35,1133.7,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
1628,4999-IEZLT,2014-08-01,,One year,No,Credit card (automatic),29.45,1983.15,DSL,No,No,No,Yes,No,No,Male,0,No,No,No,0
1629,8883-ANODQ,2014-06-01,,Two year,Yes,Credit card (automatic),84.4,5746.75,Fiber optic,No,Yes,Yes,No,No,No,Female,0,Yes,Yes,Yes,0
1630,4690-LLKUA,2018-05-01,2019-10-01,Month-to-month,Yes,Electronic check,45.05,770.6,DSL,No,No,No,No,No,No,Male,1,No,No,No,1
1631,2351-RRBUE,2019-07-01,,One year,No,Mailed check,20.65,134.05,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
1632,5980-BDHPY,2014-02-01,,Two year,Yes,Bank transfer (automatic),87.1,6230.1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
1633,1498-DQNRX,2017-09-01,,Month-to-month,No,Mailed check,19.85,573.05,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,No,0
1634,9469-WEJBT,2017-01-01,,Month-to-month,Yes,Electronic check,90.35,3419.3,Fiber optic,No,No,Yes,Yes,No,Yes,Male,0,Yes,No,No,0
1635,3331-HQDTW,2017-03-01,2020-01-01,Month-to-month,Yes,Mailed check,109.8,3587.25,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Female,0,No,No,Yes,1
1636,9490-DFPMD,2016-04-01,2019-10-01,Month-to-month,Yes,Electronic check,84.65,3541.35,Fiber optic,No,No,No,No,Yes,No,Female,1,No,No,Yes,1
1637,2581-VKIRT,2015-03-01,,One year,No,Mailed check,65.5,3801.3,DSL,Yes,Yes,No,Yes,No,No,Female,0,Yes,Yes,Yes,0
1638,5442-XSDCW,2019-02-01,2020-01-01,Month-to-month,Yes,Bank transfer (automatic),79.5,868.5,Fiber optic,No,No,No,No,Yes,No,Male,0,Yes,Yes,No,1
1639,7426-WEIJX,2015-02-01,,Month-to-month,Yes,Electronic check,80.95,4859.1,Fiber optic,Yes,No,No,No,No,No,Male,1,Yes,Yes,Yes,0
1640,2851-MMUTZ,2017-11-01,,Month-to-month,Yes,Mailed check,56.15,1439.35,DSL,No,Yes,No,Yes,No,No,Female,0,No,No,No,0
1641,3049-NDXFL,2019-12-01,2020-01-01,Month-to-month,No,Mailed check,85.8,85.8,Fiber optic,No,No,No,No,No,Yes,Female,0,No,No,Yes,1
1642,8580-AECUZ,2019-12-01,2020-01-01,Month-to-month,Yes,Electronic check,79.1,79.1,Fiber optic,No,No,No,No,Yes,No,Male,1,No,No,No,1
1643,3307-TLCUD,2018-09-01,,Month-to-month,No,Mailed check,34.4,592.75,DSL,Yes,No,Yes,No,No,No,Male,0,Yes,No,No,0
1644,6625-FLENO,2015-04-01,,Two year,No,Mailed check,20.75,1185.95,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,0
1645,2967-MXRAV,2020-01-01,,One year,No,Mailed check,18.8,18.8,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
1646,7963-GQRMY,2019-08-01,2019-11-01,Month-to-month,No,Mailed check,44.3,134.5,DSL,No,No,No,No,No,No,Female,0,Yes,Yes,No,1
1647,8189-HBVRW,2015-09-01,,Month-to-month,No,Electronic check,90.8,4921.2,Fiber optic,Yes,Yes,Yes,No,No,No,Female,0,No,No,Yes,0
1648,4163-KIUHY,2017-03-01,,Month-to-month,Yes,Electronic check,25.6,901.25,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
